created_at,favorite_count,full_text,clean_text,aspect,sentiment
Tue Jan 31 12:36:36 +0000 2023,0,Anggota DPR hingga Polisi Titip Calon Mahasiswa di Unila Lewat Dekan https://t.co/unG1SnDZaE,anggota dpr hingga polisi titip calon mahasiswa di unila lewat dekan,etika,neutral
Tue Jan 31 12:36:51 +0000 2023,0,ilyong mo nyerahin diri ke polisi,ilyong mo nyerahin diri ke polisi,lainnya,neutral
Tue Jan 31 12:37:51 +0000 2023,0,@convomf ngegas pas di polisi tidur gegara temen,@convomf ngegas pas di polisi tidur gegara temen,lainnya,neutral
Tue Jan 31 12:38:00 +0000 2023,0,LELUCON 135 + 7 tersangka polisi berjalan PRESISI,lelucon + tersangka polisi berjalan presisi,citra,negative
Tue Jan 31 12:38:04 +0000 2023,0,93 Orang Tewas Akibat Bom Bunuh Diri di Masjid di Markas Polisi Pakistan https://t.co/pmp8Rwr6rg https://t.co/9LkjQAqU1B,orang tewas akibat bom bunuh diri di masjid di markas polisi pakistan,lainnya,neutral
Tue Jan 31 12:38:28 +0000 2023,0,Personil Polsek Mila melaksanakan kegiatan tetes polio @kapolda_aceh @polrespidie_poldaaceh @bidhumaspoldaaceh @polrespidie @polripresisi @divisihumaspolri @polripresisi @indonesia_police_ @polisi_peduli @polisi_ku @halo_polisi #bidhumaspoldaaceh #polrespidie https://t.co/I3iNaJwVFM,personil polsek mila melaksanakan kegiatan tetes polio @kapolda_aceh @polrespidie_poldaaceh @bidhumaspoldaaceh @polrespidie @polripresisi @divisihumaspolri @polripresisi @indonesia_police_ @polisi_peduli @polisi_ku @halo_polisi #bidhumaspoldaaceh #polrespidie,kinerja,neutral
Tue Jan 31 12:38:34 +0000 2023,0,Kalau @n_izzah tengok tender lagi la conflict of interest. Menteri MOF perlu elak terlibat dgn urusan tender apatah lagi meletakkan immediate family member. Matlamat tak menghalalkan cara. Terutamanya utk pemimpin yg sentiasa bercakap tentang memulihkan dasar dan polisi. #ikhlas,kalau @n_izzah tengok tender lagi la conflict of interest. menteri mof perlu elak terlibat dgn urusan tender apatah lagi meletakkan immediate family member. matlamat tak menghalalkan cara. terutamanya utk pemimpin yg sentiasa bercakap tentang memulihkan dasar dan polisi. #ikhlas,lainnya,neutral
Tue Jan 31 12:38:48 +0000 2023,0,@txtdrberseragam Baru kali ini motor kalah sama mobil diperkara laka lantas. Biasanya polisi ambil jalan pintasnya aja yg kendaraan besar yg disalahkan.,@txtdrberseragam baru kali ini motor kalah sama mobil diperkara laka lantas. biasanya polisi ambil jalan pintasnya aja yg kendaraan besar yg disalahkan.,hukum,neutral
Tue Jan 31 12:39:39 +0000 2023,0,POLRI PEDULI @kapolda_aceh @polrespidie_poldaaceh @bidhumaspoldaaceh @polrespidie @polripresisi @divisihumaspolri @polripresisi @indonesia_police_ @polisi_peduli @polisi_ku @halo_polisi @polisi_indonesia #bidhumaspoldaaceh #polrespidie https://t.co/AYb18m9Gdj,polri peduli @kapolda_aceh @polrespidie_poldaaceh @bidhumaspoldaaceh @polrespidie @polripresisi @divisihumaspolri @polripresisi @indonesia_police_ @polisi_peduli @polisi_ku @halo_polisi @polisi_indonesia #bidhumaspoldaaceh #polrespidie,kinerja,positive
Tue Jan 31 12:39:44 +0000 2023,0,@ibuperimu_ boleh tapi aku cepuin ke polisi,@ibuperimu_ boleh tapi aku cepuin ke polisi,hukum,neutral
Tue Jan 31 12:39:46 +0000 2023,0,Wkwkwk polisi anj,wkwkwk polisi anj,citra,negative
Tue Jan 31 12:40:18 +0000 2023,0,Giat patroli kapal pol v 2009 Dit polairud Polda Sumsel melaksanakan pemeriksaan kelengkapan dokumen kapal Tagboat serta memberikan himbauan tentang keselamatan dalam berlayar. #poldasumsel #plgterkini #humaspoldasumsel #polisi #polisiindonesia https://t.co/JMmBZ0folI,giat patroli kapal pol v dit polairud polda sumsel melaksanakan pemeriksaan kelengkapan dokumen kapal tagboat serta memberikan himbauan tentang keselamatan dalam berlayar. #poldasumsel #plgterkini #humaspoldasumsel #polisi #polisiindonesia,kinerja,neutral
Tue Jan 31 12:40:49 +0000 2023,0,Wanita yang Tewas di Polotot Malingping Bukan Korban Tabrak Lari Polisi : Ada Lawan https://t.co/Mf05779OY4,wanita yang tewas di polotot malingping bukan korban tabrak lari polisi : ada lawan,kinerja,neutral
Tue Jan 31 12:41:17 +0000 2023,0,Coba Perkosa Istri Tetangga Warga Lampung Timur Diciduk Polisi https://t.co/GfKRLYyq98,coba perkosa istri tetangga warga lampung timur diciduk polisi,hukum,neutral
Tue Jan 31 12:41:20 +0000 2023,0,Polres Pidie membagikan Bansos kepada Masyarakat yg terkena Banjir @kapolda_aceh @polrespidie_poldaaceh @bidhumaspoldaaceh @polrespidie @polripresisi @divisihumaspolri @polripresisi @indonesia_police_ @polisi_peduli @polisi_ku @halo_polisi https://t.co/dtGgWKWz5a,polres pidie membagikan bansos kepada masyarakat yg terkena banjir @kapolda_aceh @polrespidie_poldaaceh @bidhumaspoldaaceh @polrespidie @polripresisi @divisihumaspolri @polripresisi @indonesia_police_ @polisi_peduli @polisi_ku @halo_polisi,kinerja,positive
Tue Jan 31 12:42:11 +0000 2023,0,@webaebears ngga lapor polisi kak? tuh bisa dicarii gsii,@webaebears ngga lapor polisi kak? tuh bisa dicarii gsii,hukum,neutral
Tue Jan 31 12:42:36 +0000 2023,0,@txtdrberseragam Polisi yang bener kayanya temen gua doang dah. Tapi gak tau juga sih.,@txtdrberseragam polisi yang bener kayanya temen gua doang dah. tapi gak tau juga sih.,citra,negative
Tue Jan 31 12:43:28 +0000 2023,0,@__Bungs @ListyoSigitP Hebat amat. Polisi apa konglomerat/ pengusaha,@__bungs @listyosigitp hebat amat. polisi apa konglomerat/ pengusaha,citra,neutral
Tue Jan 31 12:43:46 +0000 2023,0,punya cita cita polisi atau tentara atau model tapi tinggi badan kamu kurang ? buruan pesen ke 083870782354 #HERBAL #HALAL #ALAMI #JAKARTA,punya cita cita polisi atau tentara atau model tapi tinggi badan kamu kurang ? buruan pesen ke #herbal #halal #alami #jakarta,lainnya,neutral
Tue Jan 31 12:43:55 +0000 2023,0,Takut bngt polisi ga bisa dikritik sekarang wkwk,takut bngt polisi ga bisa dikritik sekarang wkwk,citra,negative
Tue Jan 31 12:44:02 +0000 2023,0,Norma Risma Resmi Laporkan Ibu Kandung dan Mantan Suami ke Polisi https://t.co/kDXP00kHrX,norma risma resmi laporkan ibu kandung dan mantan suami ke polisi,hukum,neutral
Tue Jan 31 12:44:17 +0000 2023,0,@mohmahfudmd Anda kan punya kuasa menguasai polisi dan kejaksasaan. Coba reformasi lah,@mohmahfudmd anda kan punya kuasa menguasai polisi dan kejaksasaan. coba reformasi lah,lainnya,neutral
Tue Jan 31 12:44:30 +0000 2023,0,@PolresKra Semangat bapak tumpas habis para pelanggar. Kegiatan keplek miring dari Karang pandan-Tawangmangu walaupun sudah sering di lakukan tindakan dari pihak polisi tp kegiatan itu masih di lakukan di setiap minggu pagi hingga merugikan pengendara yg di salip maupun yg berpapasan.,@polreskra semangat bapak tumpas habis para pelanggar. kegiatan keplek miring dari karang pandan-tawangmangu walaupun sudah sering di lakukan tindakan dari pihak polisi tp kegiatan itu masih di lakukan di setiap minggu pagi hingga merugikan pengendara yg di salip maupun yg berpapasan.,citra,positive
Tue Jan 31 12:44:51 +0000 2023,0,@WEBCOMICFESS 9/10. ML nya cowo polisi rambut merahh,@webcomicfess /. ml nya cowo polisi rambut merahh,lainnya,neutral
Tue Jan 31 12:45:13 +0000 2023,0,Kasus Pengeroyokan di Watulimo Trenggalek Polisi Tetapkan Empat Orang Tersangka https://t.co/qym2ILnPlw,kasus pengeroyokan di watulimo trenggalek polisi tetapkan empat orang tersangka,hukum,neutral
Tue Jan 31 12:45:19 +0000 2023,0,Ada patung polisi sama polisi tidur.,ada patung polisi sama polisi tidur.,lainnya,neutral
Tue Jan 31 12:45:25 +0000 2023,0,Korban Tewas Ledakan Bom di Masjid Pakistan Jadi 95 Orang Kebanyakan Petugas Polisi : https://t.co/JfVedzUite,korban tewas ledakan bom di masjid pakistan jadi orang kebanyakan petugas polisi :,lainnya,neutral
Tue Jan 31 12:45:26 +0000 2023,0,@convomf 2x jatoh dari motor tapi dua nya lg di bonceng yang pertama tabrakan sama motor gegara yang nyetir ngehindarin truck. Yang kedua jatoh sendiri gegara ngehindarin polisi tidur tapi malah kena jalan licin wkwk,@convomf x jatoh dari motor tapi dua nya lg di bonceng yang pertama tabrakan sama motor gegara yang nyetir ngehindarin truck. yang kedua jatoh sendiri gegara ngehindarin polisi tidur tapi malah kena jalan licin wkwk,lainnya,neutral
Tue Jan 31 12:45:43 +0000 2023,0,@theskenderr @OngisnadeNet Itu urusan polisi yg nangkap dankalo mau bisa manajemen persebaya untuk melapor agar segera di tangkap,@theskenderr @ongisnadenet itu urusan polisi yg nangkap dankalo mau bisa manajemen persebaya untuk melapor agar segera di tangkap,kinerja,neutral
Tue Jan 31 12:46:06 +0000 2023,0,@Jambotv_ @SuluhuSamia Polisi Tz Kwa kiwango kikubwa haitendi haki imagine mtu anateswa mpaka anafia mahabusu afu wanasema kajinyonga Tz polis imekua inanyanyasa raia mtu analazimishwa akubali kosa Kwa kipigo hiyo sio haki kabsa,@jambotv_ @suluhusamia polisi tz kwa kiwango kikubwa haitendi haki imagine mtu anateswa mpaka anafia mahabusu afu wanasema kajinyonga tz polis imekua inanyanyasa raia mtu analazimishwa akubali kosa kwa kipigo hiyo sio haki kabsa,lainnya,neutral
Tue Jan 31 12:49:35 +0000 2023,0,Buntut Demo Rusuh di Kantor Arema FC Polisi Tetapkan Tujuh Tersangka https://t.co/qg6FM1V20Q,buntut demo rusuh di kantor arema fc polisi tetapkan tujuh tersangka,hukum,neutral
Tue Jan 31 12:51:33 +0000 2023,0,PATROLI DIALOGIS Bersama Kanit Binmas Polsek Ulee Lheue Aipda Anwar S.E. dan Bhabinkamtibmas menyambangi Kepala Sekolah SMAN 6 gampong Lamjabat kecamatan Meuraxa Banda Aceh. 31 Januari 2023. @listyosigitprabowo @wahyuwidada @divisihumaspolri @polritvradio @polisi_indonesia https://t.co/gyonRkCDtl,patroli dialogis bersama kanit binmas polsek ulee lheue aipda anwar s.e. dan bhabinkamtibmas menyambangi kepala sekolah sman gampong lamjabat kecamatan meuraxa banda aceh. januari . @listyosigitprabowo @wahyuwidada @divisihumaspolri @polritvradio @polisi_indonesia,kinerja,neutral
Tue Jan 31 12:52:26 +0000 2023,0,Diduga Bunuh Diri Seorang Polisi Ditemukan Tewas di Jakarta Utara https://t.co/ErA7gglhXq,diduga bunuh diri seorang polisi ditemukan tewas di jakarta utara,etika,neutral
Tue Jan 31 12:52:28 +0000 2023,0,@CNNIndonesia Latih rasa tanggung jawab polisi bisa gak pak? Atau paling gk tahu kerja biar gk makan gaji buta lah. Itu sudah purnawirawan yg ditahu cuma arogan level maximal ,@cnnindonesia latih rasa tanggung jawab polisi bisa gak pak? atau paling gk tahu kerja biar gk makan gaji buta lah. itu sudah purnawirawan yg ditahu cuma arogan level maximal,citra,negative
Tue Jan 31 12:52:45 +0000 2023,0,@txtdrberseragam Masyarakat yang bayar pajak disiplin untuk membayar gaji polisi dan walikota aja ga dihargai karena dianggap memang kewajibannya. Lah ini polisi kan juga sudah tugasnya untuk mengungkap penculikan. Walikota kayak gini konyol ga ?,@txtdrberseragam masyarakat yang bayar pajak disiplin untuk membayar gaji polisi dan walikota aja ga dihargai karena dianggap memang kewajibannya. lah ini polisi kan juga sudah tugasnya untuk mengungkap penculikan. walikota kayak gini konyol ga ?,kinerja,neutral
Tue Jan 31 12:53:21 +0000 2023,0,*Kabid Humas Polda Jabar : Polisi Bantu Pengecoran Masjid Sekaligus Sampaikan Imbauan Kamtibmas.* https://t.co/Yy5PAGcvMM,*kabid humas polda jabar : polisi bantu pengecoran masjid sekaligus sampaikan imbauan kamtibmas.*,kinerja,positive
Tue Jan 31 12:53:42 +0000 2023,0,Nge-gass pas polisi tidur jadi motornya terbang gw kelempar ((treuma sampe sekarang)),nge-gass pas polisi tidur jadi motornya terbang gw kelempar ((treuma sampe sekarang)),lainnya,neutral
Tue Jan 31 12:53:46 +0000 2023,0,Lulus Ujian Aktor Nam Joo Hyuk Akan Wamil sebagai Perwira Polisi Militer https://t.co/i2a7FpX9Qf,lulus ujian aktor nam joo hyuk akan wamil sebagai perwira polisi militer,lainnya,neutral
Tue Jan 31 12:53:48 +0000 2023,0,Viral! Farhat Abbas Laporkan Bunda Corla ke Kantor Polisi karena Diduga Langgar ITE Netizen: Jangan Kasih! https://t.co/sbzMOCX8lT,viral! farhat abbas laporkan bunda corla ke kantor polisi karena diduga langgar ite netizen: jangan kasih!,hukum,neutral
Tue Jan 31 12:54:06 +0000 2023,0,@caul_tanjung Klo yg ditabrak mati anaknya polisi itu dijadikan tersangka ga y ??????? ,@caul_tanjung klo yg ditabrak mati anaknya polisi itu dijadikan tersangka ga y ???????,citra,negative
Tue Jan 31 12:54:41 +0000 2023,0,#Mantan Bidan RS Bhayangkara Palu Diduga Terlibat TPPU Bandar Sabu Polisi: Sering Besuk ke Lapas - Tribun Palu https://t.co/YlcD8gzdcz #bidan #midwife,#mantan bidan rs bhayangkara palu diduga terlibat tppu bandar sabu polisi: sering besuk ke lapas - tribun palu #bidan #midwife,kinerja,neutral
Tue Jan 31 12:54:45 +0000 2023,0,Kesal Jadi Korban Arisan Bodong Puluhan Emak-emak di Indramayu Lapor Polisi #Sindonews #BukanBeritaBiasa .https://t.co/w0Wy29GyGV,kesal jadi korban arisan bodong puluhan emak-emak di indramayu lapor polisi #sindonews #bukanberitabiasa .,hukum,neutral
Tue Jan 31 12:54:45 +0000 2023,0,Polisi Selidiki Dugaan Penculikan Siswi SD di Kabupaten Malang #Sindonews #BukanBeritaBiasa .https://t.co/AjZZAlf3x5,polisi selidiki dugaan penculikan siswi sd di kabupaten malang #sindonews #bukanberitabiasa .,kinerja,neutral
Tue Jan 31 12:55:20 +0000 2023,0,@DK3ND @BackMrbobo @bongpret Video seperti ini untuk kamu jadikan justifikasi perilaku polisi terhadap warga sipil di China? Butuh paket data yg banyak untuk mengupload video kejahatan rasism tindak kekerasan dan pembunuhan yg dilakukan oleh polisi AS terhadap wsrga sipil.,@dknd @backmrbobo @bongpret video seperti ini untuk kamu jadikan justifikasi perilaku polisi terhadap warga sipil di china? butuh paket data yg banyak untuk mengupload video kejahatan rasism tindak kekerasan dan pembunuhan yg dilakukan oleh polisi as terhadap wsrga sipil.,etika,negative
Tue Jan 31 12:55:27 +0000 2023,0,@txtdrberseragam Ayo bisa yok.. tenggelamkam akun si polisi nya.. tuman,@txtdrberseragam ayo bisa yok.. tenggelamkam akun si polisi nya.. tuman,citra,neutral
Tue Jan 31 12:55:35 +0000 2023,0,@xalfredoxG Kita pengeluar kenderaan. Apa2 polisi dirangka memang akan memihak kepada sektor automotif negara ,@xalfredoxg kita pengeluar kenderaan. apa polisi dirangka memang akan memihak kepada sektor automotif negara,citra,negative
Tue Jan 31 12:56:07 +0000 2023,0,Bunda Corla Dilaporkan Ke Polisi Farhat Abbas: Bikin Sakit Hati Suami Karena Istrinya Dicium https://t.co/rGi1i5RAvX,bunda corla dilaporkan ke polisi farhat abbas: bikin sakit hati suami karena istrinya dicium,hukum,neutral
Tue Jan 31 12:56:26 +0000 2023,0,Cuma di ic pencarian anak kandung di skip lebih baik cctv Cari tahu .ternyata teman teman reyna lebih cepat tanggap di banding al rendi dan polisi cuma tanya mobil 1 eps tanya cctv 1 eps sampai cari askara di skip bu @asmandia ternyata hati dan naluri seorang ibu tidak ada #ic,cuma di ic pencarian anak kandung di skip lebih baik cctv cari tahu .ternyata teman teman reyna lebih cepat tanggap di banding al rendi dan polisi cuma tanya mobil eps tanya cctv eps sampai cari askara di skip bu @asmandia ternyata hati dan naluri seorang ibu tidak ada #ic,lainnya,neutral
Tue Jan 31 12:56:52 +0000 2023,0,Malu2 in aja polisi indo sekarang kerja yg bener pak jabatan ga dibawa mati,malu in aja polisi indo sekarang kerja yg bener pak jabatan ga dibawa mati,citra,negative
Tue Jan 31 12:56:57 +0000 2023,0,@DK3ND @BackMrbobo @bongpret Pada thn 2019 1.004 orang ditembak dan dibunuh oleh polisi menurut The Washington Post sedangkan proyek Pemetaan Kekerasan Polisi l menghitung 1.098 tewas.,@dknd @backmrbobo @bongpret pada thn . orang ditembak dan dibunuh oleh polisi menurut the washington post sedangkan proyek pemetaan kekerasan polisi l menghitung . tewas.,etika,negative
Tue Jan 31 13:08:49 +0000 2023,0,@Dennysiregar7 Kenapa polisi selalu tidak bayar uang parkiran??? Emang polisi itu bebas pajak kh serius nanya,@dennysiregar kenapa polisi selalu tidak bayar uang parkiran??? emang polisi itu bebas pajak kh serius nanya,citra,neutral
Tue Jan 31 13:09:39 +0000 2023,0,@C_OnielJKT48 lapor polisi niel kalo gak kekejar,@c_onieljkt lapor polisi niel kalo gak kekejar,hukum,neutral
Tue Jan 31 13:09:55 +0000 2023,0,#BalapLiar #RemajaAcehBesar #BeritaAcehBesar Dari tujuh sepeda motor yang diamankan itu saat melakukan balap liar tidak dilengkapi dengan surat - surat kenderaan serta pengendaranya pun belum memiliki Surat Izin Mengemudi (SIM) ujarnya. https://t.co/UopZ6yV9uq,#balapliar #remajaacehbesar #beritaacehbesar dari tujuh sepeda motor yang diamankan itu saat melakukan balap liar tidak dilengkapi dengan surat - surat kenderaan serta pengendaranya pun belum memiliki surat izin mengemudi (sim) ujarnya.,hukum,neutral
Tue Jan 31 13:10:03 +0000 2023,0,https://t.co/TiA7APWcXZ #HabaNanggroe Polisi Tetapkan Tiga Tersangka Pelajar Terlibat Tawuran di Kota Lhoksuemawe https://t.co/8MfPU19rPt,#habananggroe polisi tetapkan tiga tersangka pelajar terlibat tawuran di kota lhoksuemawe,hukum,neutral
Tue Jan 31 13:10:36 +0000 2023,0,Anak kami klrga kami menjadi korban penyiksaan oknum polisi anak kami di siksa habis an.. .. hanya krna anak kami menyalip mobil si oknum.. dan skrg si oknum minta damai.. .. Kawal Samapi si oknum mendapatkan hukum yg setimpal https://t.co/ynXD3FRi9h,anak kami klrga kami menjadi korban penyiksaan oknum polisi anak kami di siksa habis an.. .. hanya krna anak kami menyalip mobil si oknum.. dan skrg si oknum minta damai.. .. kawal samapi si oknum mendapatkan hukum yg setimpal,etika,negative
Tue Jan 31 13:10:45 +0000 2023,0,Fuuhhhh boleh la aku fight insurans polisi kali ni. Sebab ramai bangang nak mampus. Kau ada 48 jam je untuk buat police report. Boleh je balik tukar pakaian. Nanti nak tengok isu insurans pula macama mana. Bunyi lagi besar dari etika permakaian atau senyap sendu?,fuuhhhh boleh la aku fight insurans polisi kali ni. sebab ramai bangang nak mampus. kau ada jam je untuk buat police report. boleh je balik tukar pakaian. nanti nak tengok isu insurans pula macama mana. bunyi lagi besar dari etika permakaian atau senyap sendu?,lainnya,neutral
Tue Jan 31 13:10:47 +0000 2023,0,Viral Video Pria Bungkus Kucing dengan Karung Ini Hasil Penelusuran Polisi #LengkapCepatBeritanya #BeritaTerkini #BeritaTerkini #NewsUpdate . https://t.co/SpMPbobQiJ,viral video pria bungkus kucing dengan karung ini hasil penelusuran polisi #lengkapcepatberitanya #beritaterkini #beritaterkini #newsupdate .,etika,neutral
Tue Jan 31 13:10:52 +0000 2023,0,@firman__nurhuda @lupadiri0_0 Nih baca. TPP menganggap polisi Pakistan itu thoghut krn ga menerapkan hukum Islam yg ketat. Yg non Islam di sana kurang di heh sm polisi Pakistan. Makanya TPP berang. Mirip DI/TII. https://t.co/5aIIvWuetA,@firman__nurhuda @lupadiri_ nih baca. tpp menganggap polisi pakistan itu thoghut krn ga menerapkan hukum islam yg ketat. yg non islam di sana kurang di heh sm polisi pakistan. makanya tpp berang. mirip di/tii.,citra,neutral
Tue Jan 31 13:11:21 +0000 2023,0,Polisi Akan Tindak Tegas Angkot yang Bawa Penumpang di Atap Mobil https://t.co/3pjWk1lxO2,polisi akan tindak tegas angkot yang bawa penumpang di atap mobil,hukum,neutral
